Území;Ukazatel;PRODCOM;Roky;value
Česko;Produkce průmyslových výrobků;Lustry a ostatní stropní nebo nástěnná svítidla, kromě venkovních svítidel pro veřejné osvětlení (tis. ks);1994;504.0
Česko;Produkce průmyslových výrobků;Lustry a ostatní stropní nebo nástěnná svítidla, kromě venkovních svítidel pro veřejné osvětlení (tis. ks);1993;627.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2022;8317.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2021;7810.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2020;6098.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2019;6741.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2018;6813.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2017;6349.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2016;6562.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2015;7088.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2014;6696.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2013;6759.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2012;7786.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2011;8609.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2010;6850.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2009;4794.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2008;7197.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2007;7201.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2006;6745.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2005;6061.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2004;5717.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2003;4944.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2002;4998.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2001;3961.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);2000;3639.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);1999;3188.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);1998;3243.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);1997;4517.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);1996;5496.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);1995;4365.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);1994;1892.0
Česko;Produkce průmyslových výrobků;Ložiska (valivá, kuličková, soudečková atd.) (t);1993;2062.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2022;3106.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2021;3513.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2020;3199.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2019;2772.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2018;2773.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2017;2666.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2016;2407.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2015;2835.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2014;2742.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2013;2803.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2012;2847.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2011;2988.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2010;2759.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2009;2078.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2008;3401.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2007;3449.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2006;
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2005;
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2004;4156.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2003;4584.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2002;4720.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2001;5087.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);2000;5455.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);1999;6258.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);1998;7386.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);1997;8223.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);1996;8703.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);1995;8563.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);1994;7172.0
Česko;Produkce průmyslových výrobků;Kloubové a jiné článkové řetězy a řetízky, ze železa nebo oceli (t);1993;4792.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2022;2065.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2021;1921.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2020;3641.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2019;3526.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2018;7114.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2017;6335.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2016;6613.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2015;6571.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2014;9554.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2013;9610.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2012;11849.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2011;20379.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2010;16571.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2009;19576.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2008;28435.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2007;24693.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2006;17985.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2005;16675.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2004;16005.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2003;5974.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2002;7406.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2001;9781.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);2000;7368.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);1999;14636.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);1998;17830.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);1997;18809.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);1996;14531.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);1995;14858.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);1994;10259.0
Česko;Produkce průmyslových výrobků;Převodové hřídele a kliky (t);1993;3749.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2022;14524.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2021;9952.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2020;10278.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2019;12175.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2018;11752.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2017;11910.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2016;10697.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2015;13104.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2014;16930.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2013;13303.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2012;15735.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2011;13899.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2010;11345.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2009;14297.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2008;19422.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2007;16768.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2006;10326.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2005;7500.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2004;6398.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2003;6581.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2002;5923.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2001;6170.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);2000;4482.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);1999;3536.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);1998;4097.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);1997;3545.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);1996;5442.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);1995;4107.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);1994;4255.0
Česko;Produkce průmyslových výrobků;Převodovky, pohybové šrouby (t);1993;3552.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2022;5588.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2021;4704.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2020;3230.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2019;4243.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2018;3917.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2017;4377.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2016;2712.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2015;2148.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2014;2243.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2013;1860.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2012;1572.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2011;1626.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2010;1786.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2009;1957.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2008;2800.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2007;2340.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2006;1411.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2005;1135.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2004;952.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2003;917.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2002;1194.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2001;877.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";2000;484.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";1999;420.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";1998;422.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";1997;405.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";1996;676.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";1995;725.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";1994;642.0
Česko;Produkce průmyslových výrobků;"Lodní otočné sloupové jeřáby; pojízdné jeřáby, lanové jeřáby; mobilní zdvihací rámy, portál. nízkozdvižné vozíky (ks)";1993;594.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2022;852078.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2021;813330.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2020;643103.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2019;845089.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2018;790165.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2017;681342.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2016;807688.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2015;652810.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2014;555744.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2013;574806.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2012;
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2011;
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2010;868407.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2009;517781.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2008;677888.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2007;788180.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2006;560875.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2005;267098.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2004;63170.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2003;53691.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2002;31518.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2001;31241.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);2000;27598.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);1999;25832.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);1998;25921.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);1997;25885.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);1996;21724.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);1995;13853.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);1994;8171.0
Česko;Produkce průmyslových výrobků;Chladící a mrazící zařízení, tepelná čerpadla (kromě zařízení pro domácnost) (ks);1993;3148.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2022;849113.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2021;1387489.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2020;2335546.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2019;1352559.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2018;1439331.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2017;1352186.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2016;1148930.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2015;1226305.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2014;1024366.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2013;873854.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2012;848182.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2011;949853.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2010;900547.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2009;1086471.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2008;1514095.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2007;1155337.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2006;1188627.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2005;875855.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2004;951560.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2003;929114.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2002;253945.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2001;193163.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);2000;318681.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);1999;283613.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);1998;376148.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);1997;434103.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);1996;421532.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);1995;346838.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);1994;332513.0
Česko;Produkce průmyslových výrobků;Hasicí přístroje, stříkací pistole apod. přístroje, dmychadla na vrhání písku nebo vhánění páry apod. tryskací přístroje (ks);1993;277785.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2022;179.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2021;181.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2020;162.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2019;288.0
Česko;Produkce průmyslových výrobků;Obráběcí stroje pro vrtání, vyvrtávání nebo frézování kovů (ks);2018;303.0
