Území,Roky,Ukazatel,value
Česko,1989,Čistá míra reprodukce,0.9019773286
Česko,1989,Průměrný věk matek při narození dítěte,24.7531671502
Česko,1989,Průměrný věk matek při narození 1. dítěte,22.480817546
Česko,1989,Naděje dožití mužů při narození,68.1393371006
Česko,1989,Naděje dožití žen při narození,75.4629650588
Česko,1989,Úhrnná rozvodovost (%),37.1463756503
Česko,1989,Průměrná délka trvání manželství při rozvodu,10.3270820059
Česko,1989,Tabulková prvosňatečnost mužů (%),89.17
Česko,1989,Tabulková prvosňatečnost žen (%),95.3
Česko,1989,Průměrný věk mužů při prvním sňatku,24.58
Česko,1989,Průměrný věk žen při prvním sňatku,21.83
Česko,1988,Úhrnná plodnost,1.940263814
Česko,1988,Hrubá míra reprodukce,0.948208596
Česko,1988,Čistá míra reprodukce,0.9321495821
Česko,1988,Průměrný věk matek při narození dítěte,24.7202342933
Česko,1988,Průměrný věk matek při narození 1. dítěte,22.4379615911
Česko,1988,Naděje dožití mužů při narození,68.1269376486
Česko,1988,Naděje dožití žen při narození,75.3699136746
Česko,1988,Úhrnná rozvodovost (%),36.235399254
Česko,1988,Průměrná délka trvání manželství při rozvodu,10.3234837192
Česko,1988,Tabulková prvosňatečnost mužů (%),89.3000834248
Česko,1988,Tabulková prvosňatečnost žen (%),95.57108287
Česko,1988,Průměrný věk mužů při prvním sňatku,24.5380683361
Česko,1988,Průměrný věk žen při prvním sňatku,21.7440262118
Česko,1987,Úhrnná plodnost,1.909819216
Česko,1987,Hrubá míra reprodukce,0.9276501152
Česko,1987,Čistá míra reprodukce,0.9119013963
Česko,1987,Průměrný věk matek při narození dítěte,24.6706910706
Česko,1987,Průměrný věk matek při narození 1. dítěte,22.4364465717
Česko,1987,Naděje dožití mužů při narození,67.8838554973
Česko,1987,Naděje dožití žen při narození,75.2088300003
Česko,1987,Úhrnná rozvodovost (%),36.6020009026
Česko,1987,Průměrná délka trvání manželství při rozvodu,10.2914579834
Česko,1987,Tabulková prvosňatečnost mužů (%),90.1391765575
Česko,1987,Tabulková prvosňatečnost žen (%),96.0400415995
Česko,1987,Průměrný věk mužů při prvním sňatku,24.5423033795
Česko,1987,Průměrný věk žen při prvním sňatku,21.6930096717
Česko,1986,Úhrnná plodnost,1.9358016107
Česko,1986,Hrubá míra reprodukce,0.9408772903
Česko,1986,Čistá míra reprodukce,0.9244690248
Česko,1986,Průměrný věk matek při narození dítěte,24.6396266966
Česko,1986,Průměrný věk matek při narození 1. dítěte,22.3968406601
Česko,1986,Naděje dožití mužů při narození,67.4965165892
Česko,1986,Naděje dožití žen při narození,74.6881097848
Česko,1986,Úhrnná rozvodovost (%),34.7731799802
Česko,1986,Průměrná délka trvání manželství při rozvodu,10.3668120529
Česko,1986,Tabulková prvosňatečnost mužů (%),89.4843975123
Česko,1986,Tabulková prvosňatečnost žen (%),95.8473923769
Česko,1986,Průměrný věk mužů při prvním sňatku,24.5832926989
Česko,1986,Průměrný věk žen při prvním sňatku,21.7380399614
Česko,1985,Úhrnná plodnost,1.9620373237
Česko,1985,Hrubá míra reprodukce,0.951
Česko,1985,Čistá míra reprodukce,0.932
Česko,1985,Průměrný věk matek při narození dítěte,24.5846010292
Česko,1985,Průměrný věk matek při narození 1. dítěte,22.34693962
Česko,1985,Naděje dožití mužů při narození,67.5086732813
Česko,1985,Naděje dožití žen při narození,74.785049091
Česko,1985,Úhrnná rozvodovost (%),35.7330911929
Česko,1985,Průměrná délka trvání manželství při rozvodu,10.3115089031
Česko,1985,Tabulková prvosňatečnost mužů (%),89.6872577972
Česko,1985,Tabulková prvosňatečnost žen (%),95.9378865089
Česko,1985,Průměrný věk mužů při prvním sňatku,24.5392570528
Česko,1985,Průměrný věk žen při prvním sňatku,21.7555180082
Česko,1984,Úhrnná plodnost,1.9663183845
Česko,1984,Hrubá míra reprodukce,0.958
Česko,1984,Čistá míra reprodukce,0.94
Česko,1984,Průměrný věk matek při narození dítěte,24.5537313324
Česko,1984,Průměrný věk matek při narození 1. dítěte,22.31326884
Česko,1984,Naděje dožití mužů při narození,67.349536708
Česko,1984,Naděje dožití žen při narození,74.5168831986
Česko,1984,Úhrnná rozvodovost (%),35.6044619135
Česko,1984,Průměrná délka trvání manželství při rozvodu,10.246412533
Česko,1984,Tabulková prvosňatečnost mužů (%),90.1885382677
Česko,1984,Tabulková prvosňatečnost žen (%),95.9924581847
Česko,1984,Průměrný věk mužů při prvním sňatku,24.4878782545
Česko,1984,Průměrný věk žen při prvním sňatku,21.6547968654
Česko,1983,Úhrnná plodnost,1.9629674626
Česko,1983,Hrubá míra reprodukce,0.955
Česko,1983,Čistá míra reprodukce,0.936
Česko,1983,Průměrný věk matek při narození dítěte,24.587988832
Česko,1983,Průměrný věk matek při narození 1. dítěte,22.31368248
Česko,1983,Naděje dožití mužů při narození,67.0561628984
Česko,1983,Naděje dožití žen při narození,74.3190892305
Česko,1983,Úhrnná rozvodovost (%),33.9656038068
Česko,1983,Průměrná délka trvání manželství při rozvodu,10.225323187
Česko,1983,Tabulková prvosňatečnost mužů (%),89.8297192394
Česko,1983,Tabulková prvosňatečnost žen (%),96.078227343
Česko,1983,Průměrný věk mužů při prvním sňatku,24.5155277953
Česko,1983,Průměrný věk žen při prvním sňatku,21.6771823022
Česko,1982,Úhrnná plodnost,2.0076063021
Česko,1982,Hrubá míra reprodukce,0.976
Česko,1982,Čistá míra reprodukce,0.956
Česko,1982,Průměrný věk matek při narození dítěte,24.6405370043
Česko,1982,Průměrný věk matek při narození 1. dítěte,22.36208976
Česko,1982,Naděje dožití mužů při narození,67.3370982496
Česko,1982,Naděje dožití žen při narození,74.4886115544
Česko,1982,Úhrnná rozvodovost (%),31.8850663919
Česko,1982,Průměrná délka trvání manželství při rozvodu,9.9616542128
Česko,1982,Tabulková prvosňatečnost mužů (%),88.9879962608
Česko,1982,Tabulková prvosňatečnost žen (%),95.7202992473
Česko,1982,Průměrný věk mužů při prvním sňatku,24.7107653528
Česko,1982,Průměrný věk žen při prvním sňatku,21.7226401287
Česko,1981,Úhrnná plodnost,2.0162515914
Česko,1981,Hrubá míra reprodukce,0.972
Česko,1981,Čistá míra reprodukce,0.951
Česko,1981,Průměrný věk matek při narození dítěte,24.6947173452
Česko,1981,Průměrný věk matek při narození 1. dítěte,22.37906402
Česko,1981,Naděje dožití mužů při narození,67.2104629129
Česko,1981,Naděje dožití žen při narození,74.4060517441
Česko,1981,Úhrnná rozvodovost (%),31.3997073145
Česko,1981,Průměrná délka trvání manželství při rozvodu,10.0642951297
Česko,1981,Tabulková prvosňatečnost mužů (%),89.2133764278
Česko,1981,Tabulková prvosňatečnost žen (%),96.2758394176
Česko,1981,Průměrný věk mužů při prvním sňatku,24.8085707676
Česko,1981,Průměrný věk žen při prvním sňatku,21.6598575448
Česko,1980,Úhrnná plodnost,2.0964112681
Česko,1980,Hrubá míra reprodukce,1.002
Česko,1980,Čistá míra reprodukce,0.98
Česko,1980,Průměrný věk matek při narození dítěte,24.672148402
Česko,1980,Průměrný věk matek při narození 1. dítěte,22.3575794
Česko,1980,Naděje dožití mužů při narození,66.8844391098
Česko,1980,Naděje dožití žen při narození,73.9806665493
Česko,1980,Úhrnná rozvodovost (%),30.6716496889
Česko,1980,Průměrná délka trvání manželství při rozvodu,10.1007458319
Česko,1980,Tabulková prvosňatečnost mužů (%),89.6881354755
Česko,1980,Tabulková prvosňatečnost žen (%),96.8853249825
Česko,1980,Průměrný věk mužů při prvním sňatku,24.9377904723
Česko,1980,Průměrný věk žen při prvním sňatku,21.654353305
Česko,1979,Úhrnná plodnost,2.2863633203
Česko,1979,Hrubá míra reprodukce,1.106
Česko,1979,Čistá míra reprodukce,1.082
Česko,1979,Průměrný věk matek při narození dítěte,24.8388824361
Česko,1979,Průměrný věk matek při narození 1. dítěte,22.40029492
Česko,1979,Naděje dožití mužů při narození,67.3982917152
Česko,1979,Naděje dožití žen při narození,74.4085813055
Česko,1979,Úhrnná rozvodovost (%),29.4367460647
Česko,1979,Průměrná délka trvání manželství při rozvodu,10.2635574568
Česko,1979,Tabulková prvosňatečnost mužů (%),91.684756075
Česko,1979,Tabulková prvosňatečnost žen (%),97.7164654146
Česko,1979,Průměrný věk mužů při prvním sňatku,24.7745111783
Česko,1979,Průměrný věk žen při prvním sňatku,21.461349786
Česko,1978,Úhrnná plodnost,2.3246411217
Česko,1978,Hrubá míra reprodukce,1.132
Česko,1978,Čistá míra reprodukce,1.106
Česko,1978,Průměrný věk matek při narození dítěte,24.9193201464
Česko,1978,Průměrný věk matek při narození 1. dítěte,22.43790348
Česko,1978,Naděje dožití mužů při narození,67.2433820412
Česko,1978,Naděje dožití žen při narození,74.3215674202
Česko,1978,Úhrnná rozvodovost (%),30.5685795166
Česko,1978,Průměrná délka trvání manželství při rozvodu,10.337196266
Česko,1978,Tabulková prvosňatečnost mužů (%),92.9628306029
Česko,1978,Tabulková prvosňatečnost žen (%),98.0287285571
Česko,1978,Průměrný věk mužů při prvním sňatku,24.6175998529
Česko,1978,Průměrný věk žen při prvním sňatku,21.3838625969
Česko,1977,Úhrnná plodnost,2.3196625406
Česko,1977,Hrubá míra reprodukce,1.139
Česko,1977,Čistá míra reprodukce,1.112
Česko,1977,Průměrný věk matek při narození dítěte,24.9804351042
Česko,1977,Průměrný věk matek při narození 1. dítěte,22.46907247
Česko,1977,Naděje dožití mužů při narození,67.1564855619
Česko,1977,Naděje dožití žen při narození,74.2561465618
Česko,1977,Úhrnná rozvodovost (%),28.7700483967
Česko,1977,Průměrná délka trvání manželství při rozvodu,10.3308868714
Česko,1977,Tabulková prvosňatečnost mužů (%),93.3635833416
Česko,1977,Tabulková prvosňatečnost žen (%),97.8430766288
Česko,1977,Průměrný věk mužů při prvním sňatku,24.5367666174
Česko,1977,Průměrný věk žen při prvním sňatku,21.3968469099
Česko,1976,Úhrnná plodnost,2.3621097893
Česko,1976,Hrubá míra reprodukce,1.164
Česko,1976,Čistá míra reprodukce,1.136
Česko,1976,Průměrný věk matek při narození dítěte,25.0720280993
Česko,1976,Průměrný věk matek při narození 1. dítěte,22.48827338
Česko,1976,Naděje dožití mužů při narození,67.0844096686
Česko,1976,Naděje dožití žen při narození,74.2405519252
Česko,1976,Úhrnná rozvodovost (%),29.1230905108
Česko,1976,Průměrná délka trvání manželství při rozvodu,10.3367565166
Česko,1976,Tabulková prvosňatečnost mužů (%),93.766576907
Česko,1976,Tabulková prvosňatečnost žen (%),97.7493731846
Česko,1976,Průměrný věk mužů při prvním sňatku,24.4414269463
Česko,1976,Průměrný věk žen při prvním sňatku,21.4199605008
Česko,1975,Úhrnná plodnost,2.4019934115
Česko,1975,Hrubá míra reprodukce,1.188
Česko,1975,Čistá míra reprodukce,1.158
Česko,1975,Průměrný věk matek při narození dítěte,25.1275112185
Česko,1975,Průměrný věk matek při narození 1. dítěte,22.51324571
Česko,1975,Naděje dožití mužů při narození,67.0390459537
Česko,1975,Naděje dožití žen při narození,74.0468736808
Česko,1975,Úhrnná rozvodovost (%),30.0992563014
Česko,1975,Průměrná délka trvání manželství při rozvodu,10.2744549503
Česko,1975,Tabulková prvosňatečnost mužů (%),94.3222399294
Česko,1975,Tabulková prvosňatečnost žen (%),97.6837344506
Česko,1975,Průměrný věk mužů při prvním sňatku,24.3639100325
Česko,1975,Průměrný věk žen při prvním sňatku,21.417326212
Česko,1974,Úhrnná plodnost,2.4316074123
Česko,1974,Hrubá míra reprodukce,1.197
Česko,1974,Čistá míra reprodukce,1.165
Česko,1974,Průměrný věk matek při narození dítěte,25.2380834677
Česko,1974,Průměrný věk matek při narození 1. dítěte,22.59303265
Česko,1974,Naděje dožití mužů při narození,66.7744914945
Česko,1974,Naděje dožití žen při narození,73.6100140957
Česko,1974,Úhrnná rozvodovost (%),29.1047184475
Česko,1974,Průměrná délka trvání manželství při rozvodu,10.0754071858
Česko,1974,Tabulková prvosňatečnost mužů (%),94.78548856
Česko,1974,Tabulková prvosňatečnost žen (%),97.5945452972
Česko,1974,Průměrný věk mužů při prvním sňatku,24.3750897818
Česko,1974,Průměrný věk žen při prvním sňatku,21.4471402848
Česko,1973,Úhrnná plodnost,2.2868089135
Česko,1973,Hrubá míra reprodukce,1.118
Česko,1973,Čistá míra reprodukce,1.088
Česko,1973,Průměrný věk matek při narození dítěte,25.2569624752
Česko,1973,Průměrný věk matek při narození 1. dítěte,22.6244743
Česko,1973,Naděje dožití mužů při narození,66.5408010452
Česko,1973,Naděje dožití žen při narození,73.6944496179
Česko,1973,Úhrnná rozvodovost (%),29.9130755493
Česko,1973,Průměrná délka trvání manželství při rozvodu,10.2705661685
Česko,1973,Tabulková prvosňatečnost mužů (%),94.990334347
Česko,1973,Tabulková prvosňatečnost žen (%),97.5313768716
Česko,1973,Průměrný věk mužů při prvním sňatku,24.3322694225
Česko,1973,Průměrný věk žen při prvním sňatku,21.4519494753
Česko,1972,Úhrnná plodnost,2.0744320856
Česko,1972,Hrubá míra reprodukce,1.018
Česko,1972,Čistá míra reprodukce,0.989
Česko,1972,Průměrný věk matek při narození dítěte,25.1356682249
Česko,1972,Průměrný věk matek při narození 1. dítěte,22.61461644
Česko,1972,Naděje dožití mužů při narození,66.8434516585
Česko,1972,Naděje dožití žen při narození,73.7065510626
Česko,1972,Úhrnná rozvodovost (%),26.8898216224
Česko,1972,Průměrná délka trvání manželství při rozvodu,10.1656585474
Česko,1972,Tabulková prvosňatečnost mužů (%),94.7117806754
Česko,1972,Tabulková prvosňatečnost žen (%),97.076660117
Česko,1972,Průměrný věk mužů při prvním sňatku,24.4142137099
Česko,1972,Průměrný věk žen při prvním sňatku,21.5639165777
Česko,1971,Úhrnná plodnost,1.9784952047
Česko,1971,Hrubá míra reprodukce,0.971
Česko,1971,Čistá míra reprodukce,0.944
Česko,1971,Průměrný věk matek při narození dítěte,25.1166931086
Česko,1971,Průměrný věk matek při narození 1. dítěte,22.58636257
Česko,1971,Naděje dožití mužů při narození,66.1688753707
Česko,1971,Naděje dožití žen při narození,73.3929253642
Česko,1971,Úhrnná rozvodovost (%),28.4737786141
Česko,1971,Průměrná délka trvání manželství při rozvodu,9.9404428339
Česko,1971,Tabulková prvosňatečnost mužů (%),94.135871695
Česko,1971,Tabulková prvosňatečnost žen (%),96.4971515951
Česko,1971,Průměrný věk mužů při prvním sňatku,24.4441814889
Česko,1971,Průměrný věk žen při prvním sňatku,21.6466583817
Česko,1970,Úhrnná plodnost,1.9127147541
Česko,1970,Hrubá míra reprodukce,0.941
Česko,1970,Čistá míra reprodukce,0.914
Česko,1970,Průměrný věk matek při narození dítěte,24.9701857361
Česko,1970,Průměrný věk matek při narození 1. dítěte,22.45362027
Česko,1970,Naděje dožití mužů při narození,66.0633099033
Česko,1970,Naděje dožití žen při narození,73.026896588
Česko,1970,Úhrnná rozvodovost (%),26.1491560983
Česko,1970,Průměrná délka trvání manželství při rozvodu,9.8430781085
Česko,1970,Tabulková prvosňatečnost mužů (%),93.78
Česko,1970,Tabulková prvosňatečnost žen (%),95.85
Česko,1970,Průměrný věk mužů při prvním sňatku,24.41
Česko,1970,Průměrný věk žen při prvním sňatku,21.7
Česko,1969,Úhrnná plodnost,1.8592523109
Česko,1969,Hrubá míra reprodukce,0.908
Česko,1969,Čistá míra reprodukce,0.88
Česko,1969,Průměrný věk matek při narození dítěte,25.0191321321
Česko,1969,Průměrný věk matek při narození 1. dítěte,22.45455181
Česko,1969,Naděje dožití mužů při narození,65.9553908971
Česko,1969,Naděje dožití žen při narození,73.1444839862
Česko,1969,Úhrnná rozvodovost (%),25.1830378588
Česko,1969,Průměrná délka trvání manželství při rozvodu,9.6746426501
Česko,1969,Tabulková prvosňatečnost mužů (%),93.6496925465
Česko,1969,Tabulková prvosňatečnost žen (%),95.3195145178
Česko,1969,Průměrný věk mužů při prvním sňatku,24.3694243362
Česko,1969,Průměrný věk žen při prvním sňatku,21.7182243325
Česko,1968,Úhrnná plodnost,1.8275153301
Česko,1968,Hrubá míra reprodukce,0.895
Česko,1968,Čistá míra reprodukce,0.869
Česko,1968,Průměrný věk matek při narození dítěte,25.0670781814
Česko,1968,Průměrný věk matek při narození 1. dítěte,22.5190862
Česko,1968,Naděje dožití mužů při narození,66.5761395276
Česko,1968,Naděje dožití žen při narození,73.4759572143
Česko,1968,Úhrnná rozvodovost (%),23.0283468685
Česko,1968,Průměrná délka trvání manželství při rozvodu,9.6850557866
Česko,1968,Tabulková prvosňatečnost mužů (%),94.4640365462
Česko,1968,Tabulková prvosňatečnost žen (%),95.5968865519
Česko,1968,Průměrný věk mužů při prvním sňatku,24.3255074232
Česko,1968,Průměrný věk žen při prvním sňatku,21.7365094816
Česko,1967,Úhrnná plodnost,1.8970936092
Česko,1967,Hrubá míra reprodukce,0.926
Česko,1967,Čistá míra reprodukce,0.899
Česko,1967,Průměrný věk matek při narození dítěte,25.1563777676
Česko,1967,Průměrný věk matek při narození 1. dítěte,22.47943874
Česko,1967,Naděje dožití mužů při narození,67.1349376154
Česko,1967,Naděje dožití žen při narození,73.7436186951
Česko,1967,Úhrnná rozvodovost (%),21.6183177476
Česko,1967,Průměrná délka trvání manželství při rozvodu,9.7066012258
Česko,1967,Tabulková prvosňatečnost mužů (%),94.9464160821
Česko,1967,Tabulková prvosňatečnost žen (%),95.8969964451
Česko,1967,Průměrný věk mužů při prvním sňatku,24.3028161888
Česko,1967,Průměrný věk žen při prvním sňatku,21.7922831519
Česko,1966,Úhrnná plodnost,2.0082193525
Česko,1966,Hrubá míra reprodukce,0.982
Česko,1966,Čistá míra reprodukce,0.953
Česko,1966,Průměrný věk matek při narození dítěte,25.3624264584
Česko,1966,Průměrný věk matek při narození 1. dítěte,22.55427047
Česko,1966,Naděje dožití mužů při narození,67.2598841184
Česko,1966,Naděje dožití žen při narození,73.8240351461
Česko,1966,Úhrnná rozvodovost (%),21.747851583
Česko,1966,Průměrná délka trvání manželství při rozvodu,9.8044097945
Česko,1966,Tabulková prvosňatečnost mužů (%),95.0512493292
Česko,1966,Tabulková prvosňatečnost žen (%),95.9144364423
Česko,1966,Průměrný věk mužů při prvním sňatku,24.2983735653
Česko,1966,Průměrný věk žen při prvním sňatku,21.7352340936
Česko,1965,Úhrnná plodnost,2.1785351866
Česko,1965,Hrubá míra reprodukce,1.056
Česko,1965,Čistá míra reprodukce,1.022
Česko,1965,Průměrný věk matek při narození dítěte,25.5514001087
Česko,1965,Průměrný věk matek při narození 1. dítěte,22.67338427
Česko,1965,Naděje dožití mužů při narození,67.1588036203
Česko,1965,Naděje dožití žen při narození,73.4586450619
Česko,1965,Úhrnná rozvodovost (%),20.2655010087
Česko,1965,Průměrná délka trvání manželství při rozvodu,9.896270512
Česko,1965,Tabulková prvosňatečnost mužů (%),95.2158410061
Česko,1965,Tabulková prvosňatečnost žen (%),96.4237363894
Česko,1965,Průměrný věk mužů při prvním sňatku,24.3310162196
Česko,1965,Průměrný věk žen při prvním sňatku,21.7000063927
Česko,1964,Úhrnná plodnost,2.3566602972
Česko,1964,Hrubá míra reprodukce,1.133
Česko,1964,Čistá míra reprodukce,1.101
Česko,1964,Průměrný věk matek při narození dítěte,25.5761365641
Česko,1964,Průměrný věk matek při narození 1. dítěte,22.71762051
Česko,1964,Naděje dožití mužů při narození,67.5106037342
Česko,1964,Naděje dožití žen při narození,73.7084515419
Česko,1964,Úhrnná rozvodovost (%),18.0747842131
Česko,1964,Průměrná délka trvání manželství při rozvodu,9.9830466036
Česko,1964,Tabulková prvosňatečnost mužů (%),95.6822433134
Česko,1964,Tabulková prvosňatečnost žen (%),97.1114004228
Česko,1964,Průměrný věk mužů při prvním sňatku,24.2652812046
Česko,1964,Průměrný věk žen při prvním sňatku,21.5349901621
Česko,1963,Úhrnná plodnost,2.332624738
Česko,1963,Hrubá míra reprodukce,1.125
Česko,1963,Čistá míra reprodukce,1.092
Česko,1963,Průměrný věk matek při narození dítěte,25.4455816587
Česko,1963,Průměrný věk matek při narození 1. dítěte,22.73706311
Česko,1963,Naděje dožití mužů při narození,67.317931182
Česko,1963,Naděje dožití žen při narození,73.5358906775
Česko,1963,Úhrnná rozvodovost (%),18.4781361938
Česko,1963,Průměrná délka trvání manželství při rozvodu,9.6882922649
Česko,1963,Tabulková prvosňatečnost mužů (%),96.038706734
Česko,1963,Tabulková prvosňatečnost žen (%),97.3777538313
Česko,1963,Průměrný věk mužů při prvním sňatku,24.1796083816
Česko,1963,Průměrný věk žen při prvním sňatku,21.3421709693
Česko,1962,Úhrnná plodnost,2.1404483469
Česko,1962,Hrubá míra reprodukce,1.032
Česko,1962,Čistá míra reprodukce,1.001
Česko,1962,Průměrný věk matek při narození dítěte,25.3202250365
Česko,1962,Průměrný věk matek při narození 1. dítěte,22.80437785
Česko,1962,Naděje dožití mužů při narození,66.9021346562
Česko,1962,Naděje dožití žen při narození,72.9131325526
Česko,1962,Úhrnná rozvodovost (%),17.6397711085
Česko,1962,Průměrná délka trvání manželství při rozvodu,9.8524350454
Česko,1962,Tabulková prvosňatečnost mužů (%),95.9671670009
Česko,1962,Tabulková prvosňatečnost žen (%),97.5122260717
Česko,1962,Průměrný věk mužů při prvním sňatku,24.3248492306
Česko,1962,Průměrný věk žen při prvním sňatku,21.3594908426
Česko,1961,Úhrnná plodnost,2.1328366865
Česko,1961,Hrubá míra reprodukce,1.027
Česko,1961,Čistá míra reprodukce,0.997
Česko,1961,Průměrný věk matek při narození dítěte,25.4257572256
Česko,1961,Průměrný věk matek při narození 1. dítěte,22.88992596
Česko,1961,Naděje dožití mužů při narození,67.6526226132
Česko,1961,Naděje dožití žen při narození,73.5897483717
Česko,1961,Úhrnná rozvodovost (%),17.2288559927
Česko,1961,Průměrná délka trvání manželství při rozvodu,9.8191267912
Česko,1961,Tabulková prvosňatečnost mužů (%),95.8022011886
Česko,1961,Tabulková prvosňatečnost žen (%),97.6402843548
Česko,1961,Průměrný věk mužů při prvním sňatku,24.5473520364
Česko,1961,Průměrný věk žen při prvním sňatku,21.4351166284
Česko,1960,Úhrnná plodnost,2.1135583132
Česko,1960,Hrubá míra reprodukce,1.012
Česko,1960,Čistá míra reprodukce,0.982
Česko,1960,Průměrný věk matek při narození dítěte,25.4199870768
Česko,1960,Průměrný věk matek při narození 1. dítěte,22.86377592
Česko,1960,Naděje dožití mužů při narození,67.9554302547
Česko,1960,Naděje dožití žen při narození,73.4780617338
Česko,1960,Úhrnná rozvodovost (%),15.843243318
Česko,1960,Průměrná délka trvání manželství při rozvodu,9.8008765131
Česko,1960,Tabulková prvosňatečnost mužů (%),
Česko,1960,Tabulková prvosňatečnost žen (%),
Česko,1960,Průměrný věk mužů při prvním sňatku,
Česko,1960,Průměrný věk žen při prvním sňatku,
Česko,1959,Úhrnná plodnost,2.1216795416
Česko,1959,Hrubá míra reprodukce,1.014
Česko,1959,Čistá míra reprodukce,0.982
Česko,1959,Průměrný věk matek při narození dítěte,25.4868166761
Česko,1959,Průměrný věk matek při narození 1. dítěte,22.9039559975
Česko,1959,Naděje dožití mužů při narození,67.4954137646
Česko,1959,Naděje dožití žen při narození,72.8625344635
Česko,1959,Úhrnná rozvodovost (%),15.8944524442
Česko,1959,Průměrná délka trvání manželství při rozvodu,9.6949393122
Česko,1959,Tabulková prvosňatečnost mužů (%),
Česko,1959,Tabulková prvosňatečnost žen (%),
Česko,1959,Průměrný věk mužů při prvním sňatku,
Česko,1959,Průměrný věk žen při prvním sňatku,
Česko,1958,Úhrnná plodnost,2.3052808628
Česko,1958,Hrubá míra reprodukce,1.109
Česko,1958,Čistá míra reprodukce,1.071
Česko,1958,Průměrný věk matek při narození dítěte,25.9272428984
Česko,1958,Průměrný věk matek při narození 1. dítěte,22.9943205384
Česko,1958,Naděje dožití mužů při narození,67.6195353527
Česko,1958,Naděje dožití žen při narození,72.7460617136
Česko,1958,Úhrnná rozvodovost (%),16.0502559334
Česko,1958,Průměrná délka trvání manželství při rozvodu,9.6041404656
Česko,1958,Tabulková prvosňatečnost mužů (%),
Česko,1958,Tabulková prvosňatečnost žen (%),
Česko,1958,Průměrný věk mužů při prvním sňatku,
Česko,1958,Průměrný věk žen při prvním sňatku,
Česko,1957,Úhrnná plodnost,2.495135997
Česko,1957,Hrubá míra reprodukce,1.199
Česko,1957,Čistá míra reprodukce,1.153
Česko,1957,Průměrný věk matek při narození dítěte,26.2785982182
Česko,1957,Průměrný věk matek při narození 1. dítěte,22.9760236542
Česko,1957,Naděje dožití mužů při narození,66.6896151214
Česko,1957,Naděje dožití žen při narození,71.8242162995
Česko,1957,Úhrnná rozvodovost (%),14.5264076871
Česko,1957,Průměrná délka trvání manželství při rozvodu,9.7307371415
Česko,1957,Tabulková prvosňatečnost mužů (%),
Česko,1957,Tabulková prvosňatečnost žen (%),
Česko,1957,Průměrný věk mužů při prvním sňatku,
Česko,1957,Průměrný věk žen při prvním sňatku,
Česko,1956,Úhrnná plodnost,2.5683647185
Česko,1956,Hrubá míra reprodukce,1.247
Česko,1956,Čistá míra reprodukce,1.199
Česko,1956,Průměrný věk matek při narození dítěte,26.5116778694
Česko,1956,Průměrný věk matek při narození 1. dítěte,23.0976407644
Česko,1956,Naděje dožití mužů při narození,67.0540245075
Česko,1956,Naděje dožití žen při narození,72.0981951046
Česko,1956,Úhrnná rozvodovost (%),14.5429572133
Česko,1956,Průměrná délka trvání manželství při rozvodu,10.2913961535
Česko,1956,Tabulková prvosňatečnost mužů (%),
Česko,1956,Tabulková prvosňatečnost žen (%),
Česko,1956,Průměrný věk mužů při prvním sňatku,
Česko,1956,Průměrný věk žen při prvním sňatku,
Česko,1955,Úhrnná plodnost,2.5778241373
Česko,1955,Hrubá míra reprodukce,1.248
Česko,1955,Čistá míra reprodukce,1.197
Česko,1955,Průměrný věk matek při narození dítěte,26.7292191303
Česko,1955,Průměrný věk matek při narození 1. dítěte,23.2351559268
Česko,1955,Naděje dožití mužů při narození,66.6515150634
Česko,1955,Naděje dožití žen při narození,71.6708559284
Česko,1955,Úhrnná rozvodovost (%),13.7887906066
Česko,1955,Průměrná délka trvání manželství při rozvodu,8.6842635603
Česko,1955,Tabulková prvosňatečnost mužů (%),
Česko,1955,Tabulková prvosňatečnost žen (%),
Česko,1955,Průměrný věk mužů při prvním sňatku,
Česko,1955,Průměrný věk žen při prvním sňatku,
Česko,1954,Úhrnná plodnost,2.5813773561
Česko,1954,Hrubá míra reprodukce,1.253
Česko,1954,Čistá míra reprodukce,1.197
Česko,1954,Průměrný věk matek při narození dítěte,26.8606682489
Česko,1954,Průměrný věk matek při narození 1. dítěte,23.3323802876
Česko,1954,Naděje dožití mužů při narození,65.7694477645
Česko,1954,Naděje dožití žen při narození,70.67452719
Česko,1954,Úhrnná rozvodovost (%),11.0215805496
Česko,1954,Průměrná délka trvání manželství při rozvodu,8.6495916887
Česko,1954,Tabulková prvosňatečnost mužů (%),
Česko,1954,Tabulková prvosňatečnost žen (%),
Česko,1954,Průměrný věk mužů při prvním sňatku,
Česko,1954,Průměrný věk žen při prvním sňatku,
Česko,1953,Úhrnná plodnost,2.6108291322
Česko,1953,Hrubá míra reprodukce,1.268
Česko,1953,Čistá míra reprodukce,1.2
Česko,1953,Průměrný věk matek při narození dítěte,26.9839469764
Česko,1953,Průměrný věk matek při narození 1. dítěte,23.4513624087
Česko,1953,Naděje dožití mužů při narození,65.4257596695
Česko,1953,Naděje dožití žen při narození,70.0192842702
Česko,1953,Úhrnná rozvodovost (%),10.7395926929
Česko,1953,Průměrná délka trvání manželství při rozvodu,8.9564994933
Česko,1953,Tabulková prvosňatečnost mužů (%),
Česko,1953,Tabulková prvosňatečnost žen (%),
Česko,1953,Průměrný věk mužů při prvním sňatku,
Česko,1953,Průměrný věk žen při prvním sňatku,
Česko,1952,Úhrnná plodnost,2.7015039766
