Území,Roky,Ukazatel,value
Česko,1851,Vystěhovalí,
Česko,1852,Přirozený přírůstek/úbytek,75195.0
Česko,1852,Celkový přírůstek/úbytek,74808.0
Česko,1852,Přírůstek/úbytek stěhováním,-387.0
Česko,1852,Počet obyvatel k 1. 7.,6925780.0
Česko,1852,Živě narození,274194.0
Česko,1852,Zemřelí,198999.0
Česko,1852,Sňatky,54138.0
Česko,1852,Rozvody,
Česko,1852,Přistěhovalí,
Česko,1852,Vystěhovalí,
Česko,1853,Přirozený přírůstek/úbytek,72695.0
Česko,1853,Celkový přírůstek/úbytek,68912.0
Česko,1853,Přírůstek/úbytek stěhováním,-3783.0
Česko,1853,Počet obyvatel k 1. 7.,6976739.0
Česko,1853,Živě narození,267965.0
Česko,1853,Zemřelí,195270.0
Česko,1853,Sňatky,54649.0
Česko,1853,Rozvody,
Česko,1853,Přistěhovalí,
Česko,1853,Vystěhovalí,
Česko,1854,Přirozený přírůstek/úbytek,81288.0
Česko,1854,Celkový přírůstek/úbytek,74867.0
Česko,1854,Přírůstek/úbytek stěhováním,-6421.0
Česko,1854,Počet obyvatel k 1. 7.,7029810.0
Česko,1854,Živě narození,271258.0
Česko,1854,Zemřelí,189970.0
Česko,1854,Sňatky,47246.0
Česko,1854,Rozvody,
Česko,1854,Přistěhovalí,
Česko,1854,Vystěhovalí,
Česko,1855,Přirozený přírůstek/úbytek,-27570.0
Česko,1855,Celkový přírůstek/úbytek,
Česko,1855,Přírůstek/úbytek stěhováním,
Česko,1855,Počet obyvatel k 1. 7.,7044048.0
Česko,1855,Živě narození,222109.0
Česko,1855,Zemřelí,249679.0
Česko,1855,Sňatky,41914.0
Česko,1855,Rozvody,
Česko,1855,Přistěhovalí,
Česko,1855,Vystěhovalí,
Česko,1856,Přirozený přírůstek/úbytek,44693.0
Česko,1856,Celkový přírůstek/úbytek,
Česko,1856,Přírůstek/úbytek stěhováním,
Česko,1856,Počet obyvatel k 1. 7.,7045616.0
Česko,1856,Živě narození,256308.0
Česko,1856,Zemřelí,211615.0
Česko,1856,Sňatky,55124.0
Česko,1856,Rozvody,
Česko,1856,Přistěhovalí,
Česko,1856,Vystěhovalí,
Česko,1857,Přirozený přírůstek/úbytek,88782.0
Česko,1857,Celkový přírůstek/úbytek,
Česko,1857,Přírůstek/úbytek stěhováním,
Česko,1857,Počet obyvatel k 1. 7.,7091652.0
Česko,1857,Živě narození,286069.0
Česko,1857,Zemřelí,197287.0
Česko,1857,Sňatky,58930.0
Česko,1857,Rozvody,
Česko,1857,Přistěhovalí,
Česko,1857,Vystěhovalí,
Česko,1858,Přirozený přírůstek/úbytek,85688.0
Česko,1858,Celkový přírůstek/úbytek,
Česko,1858,Přírůstek/úbytek stěhováním,
Česko,1858,Počet obyvatel k 1. 7.,7151837.0
Česko,1858,Živě narození,284645.0
Česko,1858,Zemřelí,198957.0
Česko,1858,Sňatky,62010.0
Česko,1858,Rozvody,
Česko,1858,Přistěhovalí,
Česko,1858,Vystěhovalí,
Česko,1859,Přirozený přírůstek/úbytek,96411.0
Česko,1859,Celkový přírůstek/úbytek,
Česko,1859,Přírůstek/úbytek stěhováním,
Česko,1859,Počet obyvatel k 1. 7.,7214655.0
Česko,1859,Živě narození,287152.0
Česko,1859,Zemřelí,190741.0
Česko,1859,Sňatky,49144.0
Česko,1859,Rozvody,
Česko,1859,Přistěhovalí,
Česko,1859,Vystěhovalí,
Česko,1860,Přirozený přírůstek/úbytek,86456.0
Česko,1860,Celkový přírůstek/úbytek,
Česko,1860,Přírůstek/úbytek stěhováním,
Česko,1860,Počet obyvatel k 1. 7.,7277801.0
Česko,1860,Živě narození,270285.0
Česko,1860,Zemřelí,183829.0
Česko,1860,Sňatky,62497.0
Česko,1860,Rozvody,
Česko,1860,Přistěhovalí,
Česko,1860,Vystěhovalí,
Česko,1861,Přirozený přírůstek/úbytek,61348.0
Česko,1861,Celkový přírůstek/úbytek,
Česko,1861,Přírůstek/úbytek stěhováním,
Česko,1861,Počet obyvatel k 1. 7.,7328855.0
Česko,1861,Živě narození,267729.0
Česko,1861,Zemřelí,206381.0
Česko,1861,Sňatky,56775.0
Česko,1861,Rozvody,
Česko,1861,Přistěhovalí,
Česko,1861,Vystěhovalí,
Česko,1862,Přirozený přírůstek/úbytek,68339.0
Česko,1862,Celkový přírůstek/úbytek,
Česko,1862,Přírůstek/úbytek stěhováním,
Česko,1862,Počet obyvatel k 1. 7.,7373633.0
Česko,1862,Živě narození,273947.0
Česko,1862,Zemřelí,205608.0
Česko,1862,Sňatky,65733.0
Česko,1862,Rozvody,
Česko,1862,Přistěhovalí,
Česko,1862,Vystěhovalí,
Česko,1863,Přirozený přírůstek/úbytek,94891.0
Česko,1863,Celkový přírůstek/úbytek,
Česko,1863,Přírůstek/úbytek stěhováním,
Česko,1863,Počet obyvatel k 1. 7.,7429933.0
Česko,1863,Živě narození,299164.0
Česko,1863,Zemřelí,204273.0
Česko,1863,Sňatky,65106.0
Česko,1863,Rozvody,
Česko,1863,Přistěhovalí,
Česko,1863,Vystěhovalí,
Česko,1864,Přirozený přírůstek/úbytek,60096.0
Česko,1864,Celkový přírůstek/úbytek,
Česko,1864,Přírůstek/úbytek stěhováním,
Česko,1864,Počet obyvatel k 1. 7.,7483274.0
Česko,1864,Živě narození,290417.0
Česko,1864,Zemřelí,230321.0
Česko,1864,Sňatky,61644.0
Česko,1864,Rozvody,
Česko,1864,Přistěhovalí,
Česko,1864,Vystěhovalí,
Česko,1865,Přirozený přírůstek/úbytek,70046.0
Česko,1865,Celkový přírůstek/úbytek,
Česko,1865,Přírůstek/úbytek stěhováním,
Česko,1865,Počet obyvatel k 1. 7.,7528107.0
Česko,1865,Živě narození,289047.0
Česko,1865,Zemřelí,219001.0
Česko,1865,Sňatky,62376.0
Česko,1865,Rozvody,
Česko,1865,Přistěhovalí,
Česko,1865,Vystěhovalí,
Česko,1866,Přirozený přírůstek/úbytek,-41137.0
Česko,1866,Celkový přírůstek/úbytek,
Česko,1866,Přírůstek/úbytek stěhováním,
Česko,1866,Počet obyvatel k 1. 7.,7532419.0
Česko,1866,Živě narození,295548.0
Česko,1866,Zemřelí,336685.0
Česko,1866,Sňatky,48385.0
Česko,1866,Rozvody,
Česko,1866,Přistěhovalí,
Česko,1866,Vystěhovalí,
Česko,1867,Přirozený přírůstek/úbytek,59949.0
Česko,1867,Celkový přírůstek/úbytek,
Česko,1867,Přírůstek/úbytek stěhováním,
Česko,1867,Počet obyvatel k 1. 7.,7533238.0
Česko,1867,Živě narození,271228.0
Česko,1867,Zemřelí,211279.0
Česko,1867,Sňatky,75568.0
Česko,1867,Rozvody,
Česko,1867,Přistěhovalí,
Česko,1867,Vystěhovalí,
Česko,1868,Přirozený přírůstek/úbytek,83281.0
Česko,1868,Celkový přírůstek/úbytek,
Česko,1868,Přírůstek/úbytek stěhováním,
Česko,1868,Počet obyvatel k 1. 7.,7584956.0
Česko,1868,Živě narození,292139.0
Česko,1868,Zemřelí,208858.0
Česko,1868,Sňatky,71873.0
Česko,1868,Rozvody,
Česko,1868,Přistěhovalí,
Česko,1868,Vystěhovalí,
Česko,1869,Přirozený přírůstek/úbytek,79562.0
Česko,1869,Celkový přírůstek/úbytek,
Česko,1869,Přírůstek/úbytek stěhováním,
Česko,1869,Počet obyvatel k 1. 7.,7643553.0
Česko,1869,Živě narození,292240.0
Česko,1869,Zemřelí,212678.0
Česko,1869,Sňatky,79149.0
Česko,1869,Rozvody,
Česko,1869,Přistěhovalí,
Česko,1869,Vystěhovalí,
Česko,1870,Přirozený přírůstek/úbytek,93714.0
Česko,1870,Celkový přírůstek/úbytek,
Česko,1870,Přírůstek/úbytek stěhováním,
Česko,1870,Počet obyvatel k 1. 7.,7698830.0
Česko,1870,Živě narození,303318.0
Česko,1870,Zemřelí,209604.0
Česko,1870,Sňatky,74807.0
Česko,1870,Rozvody,
Česko,1870,Přistěhovalí,
Česko,1870,Vystěhovalí,
Česko,1871,Přirozený přírůstek/úbytek,90053.0
Česko,1871,Celkový přírůstek/úbytek,
Česko,1871,Přírůstek/úbytek stěhováním,
Česko,1871,Počet obyvatel k 1. 7.,7754152.0
Česko,1871,Živě narození,303186.0
Česko,1871,Zemřelí,213133.0
Česko,1871,Sňatky,75147.0
Česko,1871,Rozvody,
Česko,1871,Přistěhovalí,
Česko,1871,Vystěhovalí,
Česko,1872,Přirozený přírůstek/úbytek,67001.0
Česko,1872,Celkový přírůstek/úbytek,
Česko,1872,Přírůstek/úbytek stěhováním,
Česko,1872,Počet obyvatel k 1. 7.,7809472.0
Česko,1872,Živě narození,307621.0
Česko,1872,Zemřelí,240620.0
Česko,1872,Sňatky,74594.0
Česko,1872,Rozvody,
Česko,1872,Přistěhovalí,
Česko,1872,Vystěhovalí,
Česko,1873,Přirozený přírůstek/úbytek,55223.0
Česko,1873,Celkový přírůstek/úbytek,
Česko,1873,Přírůstek/úbytek stěhováním,
Česko,1873,Počet obyvatel k 1. 7.,7864793.0
Česko,1873,Živě narození,317639.0
Česko,1873,Zemřelí,262416.0
Česko,1873,Sňatky,74648.0
Česko,1873,Rozvody,
Česko,1873,Přistěhovalí,
Česko,1873,Vystěhovalí,
Česko,1874,Přirozený přírůstek/úbytek,94895.0
Česko,1874,Celkový přírůstek/úbytek,
Česko,1874,Přírůstek/úbytek stěhováním,
Česko,1874,Počet obyvatel k 1. 7.,7920115.0
Česko,1874,Živě narození,317287.0
Česko,1874,Zemřelí,222392.0
Česko,1874,Sňatky,68931.0
Česko,1874,Rozvody,
Česko,1874,Přistěhovalí,
Česko,1874,Vystěhovalí,
Česko,1875,Přirozený přírůstek/úbytek,103189.0
Česko,1875,Celkový přírůstek/úbytek,
Česko,1875,Přírůstek/úbytek stěhováním,
Česko,1875,Počet obyvatel k 1. 7.,7975435.0
Česko,1875,Živě narození,310492.0
Česko,1875,Zemřelí,207303.0
Česko,1875,Sňatky,66360.0
Česko,1875,Rozvody,
Česko,1875,Přistěhovalí,
Česko,1875,Vystěhovalí,
Česko,1876,Přirozený přírůstek/úbytek,98659.0
Česko,1876,Celkový přírůstek/úbytek,
Česko,1876,Přírůstek/úbytek stěhováním,
Česko,1876,Počet obyvatel k 1. 7.,8030757.0
Česko,1876,Živě narození,316063.0
Česko,1876,Zemřelí,217404.0
Česko,1876,Sňatky,65274.0
Česko,1876,Rozvody,
Česko,1876,Přistěhovalí,
Česko,1876,Vystěhovalí,
Česko,1877,Přirozený přírůstek/úbytek,52534.0
Česko,1877,Celkový přírůstek/úbytek,
Česko,1877,Přírůstek/úbytek stěhováním,
Česko,1877,Počet obyvatel k 1. 7.,8086077.0
Česko,1877,Živě narození,305741.0
Česko,1877,Zemřelí,253207.0
Česko,1877,Sňatky,61338.0
Česko,1877,Rozvody,
Česko,1877,Přistěhovalí,
Česko,1877,Vystěhovalí,
Česko,1878,Přirozený přírůstek/úbytek,57103.0
Česko,1878,Celkový přírůstek/úbytek,
Česko,1878,Přírůstek/úbytek stěhováním,
Česko,1878,Počet obyvatel k 1. 7.,8141398.0
Česko,1878,Živě narození,307300.0
Česko,1878,Zemřelí,250197.0
Česko,1878,Sňatky,62417.0
Česko,1878,Rozvody,
Česko,1878,Přistěhovalí,
Česko,1878,Vystěhovalí,
Česko,1879,Přirozený přírůstek/úbytek,86418.0
Česko,1879,Celkový přírůstek/úbytek,
Česko,1879,Přírůstek/úbytek stěhováním,
Česko,1879,Počet obyvatel k 1. 7.,8196719.0
Česko,1879,Živě narození,314478.0
Česko,1879,Zemřelí,228060.0
Česko,1879,Sňatky,63356.0
Česko,1879,Rozvody,
Česko,1879,Přistěhovalí,
Česko,1879,Vystěhovalí,
Česko,1880,Přirozený přírůstek/úbytek,76982.0
Česko,1880,Celkový přírůstek/úbytek,
Česko,1880,Přírůstek/úbytek stěhováním,
Česko,1880,Počet obyvatel k 1. 7.,8252040.0
Česko,1880,Živě narození,306444.0
Česko,1880,Zemřelí,229462.0
Česko,1880,Sňatky,63411.0
Česko,1880,Rozvody,
Česko,1880,Přistěhovalí,
Česko,1880,Vystěhovalí,
Česko,1881,Přirozený přírůstek/úbytek,59369.0
Česko,1881,Celkový přírůstek/úbytek,
Česko,1881,Přírůstek/úbytek stěhováním,
Česko,1881,Počet obyvatel k 1. 7.,8301997.0
Česko,1881,Živě narození,304793.0
Česko,1881,Zemřelí,245424.0
Česko,1881,Sňatky,65717.0
Česko,1881,Rozvody,
Česko,1881,Přistěhovalí,
Česko,1881,Vystěhovalí,
Česko,1882,Přirozený přírůstek/úbytek,80821.0
Česko,1882,Celkový přírůstek/úbytek,
Česko,1882,Přírůstek/úbytek stěhováním,
Česko,1882,Počet obyvatel k 1. 7.,8346588.0
Česko,1882,Živě narození,319687.0
Česko,1882,Zemřelí,238866.0
Česko,1882,Sňatky,67965.0
Česko,1882,Rozvody,
Česko,1882,Přistěhovalí,
Česko,1882,Vystěhovalí,
Česko,1883,Přirozený přírůstek/úbytek,71492.0
Česko,1883,Celkový přírůstek/úbytek,
Česko,1883,Přírůstek/úbytek stěhováním,
Česko,1883,Počet obyvatel k 1. 7.,8391180.0
Česko,1883,Živě narození,314393.0
Česko,1883,Zemřelí,242901.0
Česko,1883,Sňatky,66720.0
Česko,1883,Rozvody,
Česko,1883,Přistěhovalí,
Česko,1883,Vystěhovalí,
Česko,1884,Přirozený přírůstek/úbytek,76458.0
Česko,1884,Celkový přírůstek/úbytek,
Česko,1884,Přírůstek/úbytek stěhováním,
Česko,1884,Počet obyvatel k 1. 7.,8435770.0
Česko,1884,Živě narození,324257.0
Česko,1884,Zemřelí,247799.0
Česko,1884,Sňatky,68540.0
Česko,1884,Rozvody,
Česko,1884,Přistěhovalí,
Česko,1884,Vystěhovalí,
Česko,1885,Přirozený přírůstek/úbytek,69727.0
Česko,1885,Celkový přírůstek/úbytek,
Česko,1885,Přírůstek/úbytek stěhováním,
Česko,1885,Počet obyvatel k 1. 7.,8480362.0
Česko,1885,Živě narození,318788.0
Česko,1885,Zemřelí,249061.0
Česko,1885,Sňatky,66705.0
Česko,1885,Rozvody,
Česko,1885,Přistěhovalí,
Česko,1885,Vystěhovalí,
Česko,1886,Přirozený přírůstek/úbytek,67841.0
Česko,1886,Celkový přírůstek/úbytek,
Česko,1886,Přírůstek/úbytek stěhováním,
Česko,1886,Počet obyvatel k 1. 7.,8524953.0
Česko,1886,Živě narození,319223.0
Česko,1886,Zemřelí,251382.0
Česko,1886,Sňatky,65391.0
Česko,1886,Rozvody,
Česko,1886,Přistěhovalí,
Česko,1886,Vystěhovalí,
Česko,1887,Přirozený přírůstek/úbytek,77750.0
Česko,1887,Celkový přírůstek/úbytek,
Česko,1887,Přírůstek/úbytek stěhováním,
Česko,1887,Počet obyvatel k 1. 7.,8569544.0
Česko,1887,Živě narození,315869.0
Česko,1887,Zemřelí,238119.0
Česko,1887,Sňatky,64604.0
Česko,1887,Rozvody,
Česko,1887,Přistěhovalí,
Česko,1887,Vystěhovalí,
Česko,1888,Přirozený přírůstek/úbytek,63245.0
Česko,1888,Celkový přírůstek/úbytek,
Česko,1888,Přírůstek/úbytek stěhováním,
Česko,1888,Počet obyvatel k 1. 7.,8614135.0
Česko,1888,Živě narození,315728.0
Česko,1888,Zemřelí,252483.0
Česko,1888,Sňatky,65695.0
Česko,1888,Rozvody,
Česko,1888,Přistěhovalí,
Česko,1888,Vystěhovalí,
Česko,1889,Přirozený přírůstek/úbytek,83655.0
Česko,1889,Celkový přírůstek/úbytek,
Česko,1889,Přírůstek/úbytek stěhováním,
Česko,1889,Počet obyvatel k 1. 7.,8658727.0
Česko,1889,Živě narození,315811.0
Česko,1889,Zemřelí,232156.0
Česko,1889,Sňatky,62922.0
Česko,1889,Rozvody,
Česko,1889,Přistěhovalí,
Česko,1889,Vystěhovalí,
Česko,1890,Přirozený přírůstek/úbytek,52238.0
Česko,1890,Celkový přírůstek/úbytek,
Česko,1890,Přírůstek/úbytek stěhováním,
Česko,1890,Počet obyvatel k 1. 7.,8703318.0
Česko,1890,Živě narození,307225.0
Česko,1890,Zemřelí,254987.0
Česko,1890,Sňatky,63549.0
Česko,1890,Rozvody,
Česko,1890,Přistěhovalí,
Česko,1890,Vystěhovalí,
Česko,1891,Přirozený přírůstek/úbytek,86225.0
Česko,1891,Celkový přírůstek/úbytek,
Česko,1891,Přírůstek/úbytek stěhováním,
Česko,1891,Počet obyvatel k 1. 7.,8761173.0
Česko,1891,Živě narození,322057.0
Česko,1891,Zemřelí,235832.0
Česko,1891,Sňatky,65815.0
Česko,1891,Rozvody,
Česko,1891,Přistěhovalí,
Česko,1891,Vystěhovalí,
Česko,1892,Přirozený přírůstek/úbytek,63522.0
Česko,1892,Celkový přírůstek/úbytek,
Česko,1892,Přírůstek/úbytek stěhováním,
Česko,1892,Počet obyvatel k 1. 7.,8832295.0
Česko,1892,Živě narození,309263.0
Česko,1892,Zemřelí,245741.0
Česko,1892,Sňatky,66960.0
Česko,1892,Rozvody,
Česko,1892,Přistěhovalí,
Česko,1892,Vystěhovalí,
Česko,1893,Přirozený přírůstek/úbytek,80457.0
Česko,1893,Celkový přírůstek/úbytek,
Česko,1893,Přírůstek/úbytek stěhováním,
Česko,1893,Počet obyvatel k 1. 7.,8903416.0
Česko,1893,Živě narození,323817.0
Česko,1893,Zemřelí,243360.0
Česko,1893,Sňatky,70267.0
Česko,1893,Rozvody,
Česko,1893,Přistěhovalí,
Česko,1893,Vystěhovalí,
Česko,1894,Přirozený přírůstek/úbytek,77363.0
Česko,1894,Celkový přírůstek/úbytek,
Česko,1894,Přírůstek/úbytek stěhováním,
Česko,1894,Počet obyvatel k 1. 7.,8974537.0
Česko,1894,Živě narození,319499.0
Česko,1894,Zemřelí,242136.0
Česko,1894,Sňatky,71664.0
Česko,1894,Rozvody,
Česko,1894,Přistěhovalí,
Česko,1894,Vystěhovalí,
Česko,1895,Přirozený přírůstek/úbytek,97095.0
Česko,1895,Celkový přírůstek/úbytek,
Česko,1895,Přírůstek/úbytek stěhováním,
Česko,1895,Počet obyvatel k 1. 7.,9045659.0
Česko,1895,Živě narození,329786.0
Česko,1895,Zemřelí,232691.0
Česko,1895,Sňatky,73950.0
Česko,1895,Rozvody,
Česko,1895,Přistěhovalí,
Česko,1895,Vystěhovalí,
Česko,1896,Přirozený přírůstek/úbytek,106386.0
Česko,1896,Celkový přírůstek/úbytek,
Česko,1896,Přírůstek/úbytek stěhováním,
Česko,1896,Počet obyvatel k 1. 7.,9116780.0
Česko,1896,Živě narození,330862.0
Česko,1896,Zemřelí,224476.0
Česko,1896,Sňatky,74633.0
Česko,1896,Rozvody,
Česko,1896,Přistěhovalí,
Česko,1896,Vystěhovalí,
Česko,1897,Přirozený přírůstek/úbytek,98293.0
Česko,1897,Celkový přírůstek/úbytek,
Česko,1897,Přírůstek/úbytek stěhováním,
Česko,1897,Počet obyvatel k 1. 7.,9187901.0
Česko,1897,Živě narození,327343.0
Česko,1897,Zemřelí,229050.0
Česko,1897,Sňatky,74124.0
Česko,1897,Rozvody,
Česko,1897,Přistěhovalí,
Česko,1897,Vystěhovalí,
Česko,1898,Přirozený přírůstek/úbytek,101860.0
Česko,1898,Celkový přírůstek/úbytek,
Česko,1898,Přírůstek/úbytek stěhováním,
Česko,1898,Počet obyvatel k 1. 7.,9259022.0
Česko,1898,Živě narození,326519.0
Česko,1898,Zemřelí,224659.0
Česko,1898,Sňatky,75346.0
Česko,1898,Rozvody,
Česko,1898,Přistěhovalí,
Česko,1898,Vystěhovalí,
Česko,1899,Přirozený přírůstek/úbytek,93133.0
Česko,1899,Celkový přírůstek/úbytek,
Česko,1899,Přírůstek/úbytek stěhováním,
Česko,1899,Počet obyvatel k 1. 7.,9330143.0
Česko,1899,Živě narození,329747.0
Česko,1899,Zemřelí,236614.0
Česko,1899,Sňatky,76990.0
Česko,1899,Rozvody,
Česko,1899,Přistěhovalí,
Česko,1899,Vystěhovalí,
Česko,1900,Přirozený přírůstek/úbytek,102742.0
Česko,1900,Celkový přírůstek/úbytek,
Česko,1900,Přírůstek/úbytek stěhováním,
Česko,1900,Počet obyvatel k 1. 7.,9333853.0
Česko,1900,Živě narození,330662.0
Česko,1900,Zemřelí,227920.0
Česko,1900,Sňatky,76383.0
Česko,1900,Rozvody,
Česko,1900,Přistěhovalí,
Česko,1900,Vystěhovalí,
Česko,1901,Přirozený přírůstek/úbytek,104462.0
Česko,1901,Celkový přírůstek/úbytek,
Česko,1901,Přírůstek/úbytek stěhováním,
Česko,1901,Počet obyvatel k 1. 7.,9404689.0
Česko,1901,Živě narození,325514.0
Česko,1901,Zemřelí,221052.0
Česko,1901,Sňatky,76860.0
Česko,1901,Rozvody,
Česko,1901,Přistěhovalí,
Česko,1901,Vystěhovalí,
Česko,1902,Přirozený přírůstek/úbytek,111162.0
Česko,1902,Celkový přírůstek/úbytek,
Česko,1902,Přírůstek/úbytek stěhováním,
Česko,1902,Počet obyvatel k 1. 7.,9474876.0
Česko,1902,Živě narození,333619.0
Česko,1902,Zemřelí,222457.0
Česko,1902,Sňatky,74451.0
Česko,1902,Rozvody,
Česko,1902,Přistěhovalí,
Česko,1902,Vystěhovalí,
Česko,1903,Přirozený přírůstek/úbytek,99827.0
Česko,1903,Celkový přírůstek/úbytek,
Česko,1903,Přírůstek/úbytek stěhováním,
Česko,1903,Počet obyvatel k 1. 7.,9545134.0
Česko,1903,Živě narození,318275.0
Česko,1903,Zemřelí,218448.0
Česko,1903,Sňatky,73083.0
Česko,1903,Rozvody,
Česko,1903,Přistěhovalí,
Česko,1903,Vystěhovalí,
Česko,1904,Přirozený přírůstek/úbytek,97157.0
Česko,1904,Celkový přírůstek/úbytek,
Česko,1904,Přírůstek/úbytek stěhováním,
Česko,1904,Počet obyvatel k 1. 7.,9615027.0
Česko,1904,Živě narození,319433.0
Česko,1904,Zemřelí,222276.0
Česko,1904,Sňatky,73787.0
Česko,1904,Rozvody,
Česko,1904,Přistěhovalí,
Česko,1904,Vystěhovalí,
Česko,1905,Přirozený přírůstek/úbytek,67415.0
Česko,1905,Celkový přírůstek/úbytek,
Česko,1905,Přírůstek/úbytek stěhováním,
Česko,1905,Počet obyvatel k 1. 7.,9684512.0
Česko,1905,Živě narození,300414.0
Česko,1905,Zemřelí,232999.0
Česko,1905,Sňatky,72835.0
Česko,1905,Rozvody,
Česko,1905,Přistěhovalí,
Česko,1905,Vystěhovalí,
Česko,1906,Přirozený přírůstek/úbytek,110267.0
Česko,1906,Celkový přírůstek/úbytek,
Česko,1906,Přírůstek/úbytek stěhováním,
Česko,1906,Počet obyvatel k 1. 7.,9754475.0
Česko,1906,Živě narození,313449.0
Česko,1906,Zemřelí,203182.0
Česko,1906,Sňatky,77191.0
Česko,1906,Rozvody,
Česko,1906,Přistěhovalí,
Česko,1906,Vystěhovalí,
Česko,1907,Přirozený přírůstek/úbytek,95635.0
Česko,1907,Celkový přírůstek/úbytek,
Česko,1907,Přírůstek/úbytek stěhováním,
Česko,1907,Počet obyvatel k 1. 7.,9824544.0
Česko,1907,Živě narození,306356.0
Česko,1907,Zemřelí,210721.0
Česko,1907,Sňatky,75850.0
Česko,1907,Rozvody,
Česko,1907,Přistěhovalí,
Česko,1907,Vystěhovalí,
Česko,1908,Přirozený přírůstek/úbytek,98403.0
Česko,1908,Celkový přírůstek/úbytek,
Česko,1908,Přírůstek/úbytek stěhováním,
Česko,1908,Počet obyvatel k 1. 7.,9894520.0
Česko,1908,Živě narození,308504.0
Česko,1908,Zemřelí,210101.0
Česko,1908,Sňatky,76546.0
Česko,1908,Rozvody,
Česko,1908,Přistěhovalí,
Česko,1908,Vystěhovalí,
Česko,1909,Přirozený přírůstek/úbytek,95379.0
Česko,1909,Celkový přírůstek/úbytek,
Česko,1909,Přírůstek/úbytek stěhováním,
Česko,1909,Počet obyvatel k 1. 7.,9964789.0
Česko,1909,Živě narození,305426.0
Česko,1909,Zemřelí,210047.0
Česko,1909,Sňatky,73984.0
Česko,1909,Rozvody,
Česko,1909,Přistěhovalí,
Česko,1909,Vystěhovalí,
Česko,1910,Přirozený přírůstek/úbytek,98889.0
Česko,1910,Celkový přírůstek/úbytek,
Česko,1910,Přírůstek/úbytek stěhováním,
Česko,1910,Počet obyvatel k 1. 7.,10035575.0
Česko,1910,Živě narození,295617.0
Česko,1910,Zemřelí,196728.0
Česko,1910,Sňatky,75921.0
Česko,1910,Rozvody,
Česko,1910,Přistěhovalí,
Česko,1910,Vystěhovalí,
Česko,1911,Přirozený přírůstek/úbytek,82792.0
Česko,1911,Celkový přírůstek/úbytek,
Česko,1911,Přírůstek/úbytek stěhováním,
Česko,1911,Počet obyvatel k 1. 7.,10099152.0
Česko,1911,Živě narození,289058.0
Česko,1911,Zemřelí,206266.0
Česko,1911,Sňatky,77033.0
Česko,1911,Rozvody,
Česko,1911,Přistěhovalí,
Česko,1911,Vystěhovalí,
Česko,1912,Přirozený přírůstek/úbytek,77044.0
Česko,1912,Celkový přírůstek/úbytek,
Česko,1912,Přírůstek/úbytek stěhováním,
Česko,1912,Počet obyvatel k 1. 7.,10157344.0
Česko,1912,Živě narození,280368.0
Česko,1912,Zemřelí,203324.0
Česko,1912,Sňatky,75791.0
Česko,1912,Rozvody,
Česko,1912,Přistěhovalí,
Česko,1912,Vystěhovalí,
Česko,1913,Přirozený přírůstek/úbytek,84585.0
Česko,1913,Celkový přírůstek/úbytek,
Česko,1913,Přírůstek/úbytek stěhováním,
Česko,1913,Počet obyvatel k 1. 7.,10221343.0
Česko,1913,Živě narození,275060.0
Česko,1913,Zemřelí,190475.0
Česko,1913,Sňatky,72010.0
Česko,1913,Rozvody,
Česko,1913,Přistěhovalí,
Česko,1913,Vystěhovalí,
Česko,1914,Přirozený přírůstek/úbytek,80304.0
Česko,1914,Celkový přírůstek/úbytek,
Česko,1914,Přírůstek/úbytek stěhováním,
Česko,1914,Počet obyvatel k 1. 7.,10283486.0
Česko,1914,Živě narození,269142.0
Česko,1914,Zemřelí,188838.0
Česko,1914,Sňatky,60604.0
Česko,1914,Rozvody,
Česko,1914,Přistěhovalí,
Česko,1914,Vystěhovalí,
Česko,1915,Přirozený přírůstek/úbytek,-3738.0
Česko,1915,Celkový přírůstek/úbytek,
Česko,1915,Přírůstek/úbytek stěhováním,
Česko,1915,Počet obyvatel k 1. 7.,10285882.0
Česko,1915,Živě narození,197542.0
Česko,1915,Zemřelí,201280.0
Česko,1915,Sňatky,38610.0
Česko,1915,Rozvody,
Česko,1915,Přistěhovalí,
Česko,1915,Vystěhovalí,
Česko,1916,Přirozený přírůstek/úbytek,-46170.0
Česko,1916,Celkový přírůstek/úbytek,
Česko,1916,Přírůstek/úbytek stěhováním,
Česko,1916,Počet obyvatel k 1. 7.,10221815.0
Česko,1916,Živě narození,140211.0
Česko,1916,Zemřelí,186381.0
Česko,1916,Sňatky,34485.0
Česko,1916,Rozvody,
Česko,1916,Přistěhovalí,
Česko,1916,Vystěhovalí,
Česko,1917,Přirozený přírůstek/úbytek,-61733.0
Česko,1917,Celkový přírůstek/úbytek,
Česko,1917,Přírůstek/úbytek stěhováním,
Česko,1917,Počet obyvatel k 1. 7.,10128304.0
Česko,1917,Živě narození,126916.0
Česko,1917,Zemřelí,188649.0
Česko,1917,Sňatky,39639.0
Česko,1917,Rozvody,
Česko,1917,Přistěhovalí,
Česko,1917,Vystěhovalí,
Česko,1918,Přirozený přírůstek/úbytek,-115456.0
Česko,1918,Celkový přírůstek/úbytek,
Česko,1918,Přírůstek/úbytek stěhováním,
Česko,1918,Počet obyvatel k 1. 7.,10004335.0
Česko,1918,Živě narození,120579.0
Česko,1918,Zemřelí,236035.0
Česko,1918,Sňatky,57731.0
Česko,1918,Rozvody,
Česko,1918,Přistěhovalí,
