Území,Ukazatel,Pohlaví,Roky,value
Česko,Míra ekonomické aktivity (%),muži,2013,68.0718013089616
Česko,Míra ekonomické aktivity (%),muži,2014,68.2000028908968
Česko,Míra ekonomické aktivity (%),muži,2015,68.0155147537083
Česko,Míra ekonomické aktivity (%),muži,2016,68.3844936647482
Česko,Míra ekonomické aktivity (%),muži,2017,68.54572440116
Česko,Míra ekonomické aktivity (%),muži,2018,68.7217294835192
Česko,Míra ekonomické aktivity (%),muži,2019,68.5327118212992
Česko,Míra ekonomické aktivity (%),muži,2020,68.1086293739081
Česko,Míra ekonomické aktivity (%),muži,2021,68.0001144363365
Česko,Míra ekonomické aktivity (%),muži,2022,67.9
Česko,Míra ekonomické aktivity (%),muži,2023,68.540252334
Česko,Míra ekonomické aktivity (%),muži,2024,68.152345051
Česko,Míra zaměstnanosti (%),ženy,1993,49.491294424832
Česko,Míra zaměstnanosti (%),ženy,1994,49.8498894809255
Česko,Míra zaměstnanosti (%),ženy,1995,49.8098933934105
Česko,Míra zaměstnanosti (%),ženy,1996,49.4078743364917
Česko,Míra zaměstnanosti (%),ženy,1997,48.7431037734296
Česko,Míra zaměstnanosti (%),ženy,1998,47.6687779300979
Česko,Míra zaměstnanosti (%),ženy,1999,46.6341377447304
Česko,Míra zaměstnanosti (%),ženy,2000,46.1789515694534
Česko,Míra zaměstnanosti (%),ženy,2001,46.2080999198729
Česko,Míra zaměstnanosti (%),ženy,2002,46.3368430002769
Česko,Míra zaměstnanosti (%),ženy,2003,45.7779346115988
Česko,Míra zaměstnanosti (%),ženy,2004,45.5339547437198
Česko,Míra zaměstnanosti (%),ženy,2005,45.6839994106035
Česko,Míra zaměstnanosti (%),ženy,2006,46.0827621273527
Česko,Míra zaměstnanosti (%),ženy,2007,46.4232569518134
Česko,Míra zaměstnanosti (%),ženy,2008,46.5542569870838
Česko,Míra zaměstnanosti (%),ženy,2009,45.7010058973287
Česko,Míra zaměstnanosti (%),ženy,2010,45.1468141604761
Česko,Míra zaměstnanosti (%),ženy,2011,45.6023546709746
Česko,Míra zaměstnanosti (%),ženy,2012,45.9357709675175
Česko,Míra zaměstnanosti (%),ženy,2013,46.6954353816858
Česko,Míra zaměstnanosti (%),ženy,2014,47.1008563462097
Česko,Míra zaměstnanosti (%),ženy,2015,48.1377411778982
Česko,Míra zaměstnanosti (%),ženy,2016,49.4406133583517
Česko,Míra zaměstnanosti (%),ženy,2017,50.4175062094541
Česko,Míra zaměstnanosti (%),ženy,2018,51.296405837445
Česko,Míra zaměstnanosti (%),ženy,2019,51.3408449141467
Česko,Míra zaměstnanosti (%),ženy,2020,50.2733295448872
Česko,Míra zaměstnanosti (%),ženy,2021,50.1016441355806
Česko,Míra zaměstnanosti (%),ženy,2022,50.8
Česko,Míra zaměstnanosti (%),ženy,2023,50.170424227
Česko,Míra zaměstnanosti (%),ženy,2024,51.864985057
Česko,Míra zaměstnanosti (%),muži,1993,68.8571022965587
Česko,Míra zaměstnanosti (%),muži,1994,68.8721767093218
Česko,Míra zaměstnanosti (%),muži,1995,69.0275214807643
Česko,Míra zaměstnanosti (%),muži,1996,69.0812933539052
Česko,Míra zaměstnanosti (%),muži,1997,68.3463221130481
Česko,Míra zaměstnanosti (%),muži,1998,67.2538904606609
Česko,Míra zaměstnanosti (%),muži,1999,65.444141300799
Česko,Míra zaměstnanosti (%),muži,2000,64.7172952024731
Česko,Míra zaměstnanosti (%),muži,2001,64.6994616010486
Česko,Míra zaměstnanosti (%),muži,2002,65.1686907273861
Česko,Míra zaměstnanosti (%),muži,2003,64.4902783969309
Česko,Míra zaměstnanosti (%),muži,2004,63.6282763089074
Česko,Míra zaměstnanosti (%),muži,2005,64.2619040735936
Česko,Míra zaměstnanosti (%),muži,2006,64.5689317855158
Česko,Míra zaměstnanosti (%),muži,2007,65.4510941912748
Česko,Míra zaměstnanosti (%),muži,2008,65.8428999395174
Česko,Míra zaměstnanosti (%),muži,2009,64.3049603267426
Česko,Míra zaměstnanosti (%),muži,2010,63.7013513967249
Česko,Míra zaměstnanosti (%),muži,2011,63.6860048656887
Česko,Míra zaměstnanosti (%),muži,2012,63.6120697178746
Česko,Míra zaměstnanosti (%),muži,2013,64.0531360623481
Česko,Míra zaměstnanosti (%),muži,2014,64.7228021735933
Česko,Míra zaměstnanosti (%),muži,2015,65.1371061698792
Česko,Míra zaměstnanosti (%),muži,2016,66.0743019545668
Česko,Míra zaměstnanosti (%),muži,2017,66.9419388672378
Česko,Míra zaměstnanosti (%),muži,2018,67.4893868766651
Česko,Míra zaměstnanosti (%),muži,2019,67.3512721592964
Česko,Míra zaměstnanosti (%),muži,2020,66.5883300837227
Česko,Míra zaměstnanosti (%),muži,2021,66.4297494509233
Česko,Míra zaměstnanosti (%),muži,2022,66.7
Česko,Míra zaměstnanosti (%),muži,2023,67.026040387
Česko,Míra zaměstnanosti (%),muži,2024,66.622005171
Česko,Obecná míra nezaměstnanosti (%),ženy,1993,5.44266921550116
Česko,Obecná míra nezaměstnanosti (%),ženy,1994,5.19278043872802
Česko,Obecná míra nezaměstnanosti (%),ženy,1995,4.80711974523408
Česko,Obecná míra nezaměstnanosti (%),ženy,1996,4.66240706026604
Česko,Obecná míra nezaměstnanosti (%),ženy,1997,5.93606748919106
Česko,Obecná míra nezaměstnanosti (%),ženy,1998,8.24663842153759
Česko,Obecná míra nezaměstnanosti (%),ženy,1999,10.5049506231482
Česko,Obecná míra nezaměstnanosti (%),ženy,2000,10.5661291931477
Česko,Obecná míra nezaměstnanosti (%),ženy,2001,9.87640008236977
Česko,Obecná míra nezaměstnanosti (%),ženy,2002,9.0275070917041
Česko,Obecná míra nezaměstnanosti (%),ženy,2003,9.88316225947889
Česko,Obecná míra nezaměstnanosti (%),ženy,2004,9.90508992759957
Česko,Obecná míra nezaměstnanosti (%),ženy,2005,9.79280045706184
Česko,Obecná míra nezaměstnanosti (%),ženy,2006,8.83649053773443
Česko,Obecná míra nezaměstnanosti (%),ženy,2007,6.73298165225448
Česko,Obecná míra nezaměstnanosti (%),ženy,2008,5.61216515743276
Česko,Obecná míra nezaměstnanosti (%),ženy,2009,7.7299024007097
Česko,Obecná míra nezaměstnanosti (%),ženy,2010,8.4606016359362
Česko,Obecná míra nezaměstnanosti (%),ženy,2011,7.91007488682907
Česko,Obecná míra nezaměstnanosti (%),ženy,2012,8.20539133205125
Česko,Obecná míra nezaměstnanosti (%),ženy,2013,8.28703656614222
Česko,Obecná míra nezaměstnanosti (%),ženy,2014,7.39404151129595
Česko,Obecná míra nezaměstnanosti (%),ženy,2015,6.07801107557046
Česko,Obecná míra nezaměstnanosti (%),ženy,2016,4.7
Česko,Obecná míra nezaměstnanosti (%),ženy,2017,3.5826492902149
Česko,Obecná míra nezaměstnanosti (%),ženy,2018,2.80813204014341
Česko,Obecná míra nezaměstnanosti (%),ženy,2019,2.37847770688816
Česko,Obecná míra nezaměstnanosti (%),ženy,2020,2.95167905256468
Česko,Obecná míra nezaměstnanosti (%),ženy,2021,3.42863194084869
Česko,Obecná míra nezaměstnanosti (%),ženy,2022,2.8
Česko,Obecná míra nezaměstnanosti (%),ženy,2023,3.047575944
Česko,Obecná míra nezaměstnanosti (%),ženy,2024,3.0333234355
Česko,Obecná míra nezaměstnanosti (%),muži,1993,3.4231013241027
Česko,Obecná míra nezaměstnanosti (%),muži,1994,3.57985112225109
Česko,Obecná míra nezaměstnanosti (%),muži,1995,3.402054674235
Česko,Obecná míra nezaměstnanosti (%),muži,1996,3.29115157349321
Česko,Obecná míra nezaměstnanosti (%),muži,1997,3.88620178065062
Česko,Obecná míra nezaměstnanosti (%),muži,1998,5.03563219128837
Česko,Obecná míra nezaměstnanosti (%),muži,1999,7.26767636349785
Česko,Obecná míra nezaměstnanosti (%),muži,2000,7.32924706704122
Česko,Obecná míra nezaměstnanosti (%),muži,2001,6.73853714845503
Česko,Obecná míra nezaměstnanosti (%),muži,2002,5.89891162747606
Česko,Obecná míra nezaměstnanosti (%),muži,2003,6.1048963677886
Česko,Obecná míra nezaměstnanosti (%),muži,2004,7.02475741727638
Česko,Obecná míra nezaměstnanosti (%),muži,2005,6.45476998952344
Česko,Obecná míra nezaměstnanosti (%),muži,2006,5.80841742943732
Česko,Obecná míra nezaměstnanosti (%),muži,2007,4.21840449556061
Česko,Obecná míra nezaměstnanosti (%),muži,2008,3.46047428574252
Česko,Obecná míra nezaměstnanosti (%),muži,2009,5.84773079306825
Česko,Obecná míra nezaměstnanosti (%),muži,2010,6.38204110857491
Česko,Obecná míra nezaměstnanosti (%),muži,2011,5.8106516047672
Česko,Obecná míra nezaměstnanosti (%),muži,2012,6.0253118038436
Česko,Obecná míra nezaměstnanosti (%),muži,2013,5.90356824608446
Česko,Obecná míra nezaměstnanosti (%),muži,2014,5.09853455998556
Česko,Obecná míra nezaměstnanosti (%),muži,2015,4.23198823717226
Česko,Obecná míra nezaměstnanosti (%),muži,2016,3.37890468051679
Česko,Obecná míra nezaměstnanosti (%),muži,2017,2.33973095759575
Česko,Obecná míra nezaměstnanosti (%),muži,2018,1.79323572924587
Česko,Obecná míra nezaměstnanosti (%),muži,2019,1.72390619108061
Česko,Obecná míra nezaměstnanosti (%),muži,2020,2.23216838183468
Česko,Obecná míra nezaměstnanosti (%),muži,2021,2.30935638627999
Česko,Obecná míra nezaměstnanosti (%),muži,2022,1.8
Česko,Obecná míra nezaměstnanosti (%),muži,2023,2.2092301903
Česko,Obecná míra nezaměstnanosti (%),muži,2024,2.2454691461
